ID,dbh,growth,evergreen,maple,misc,oak,short_tree,shrub
145,7.9,-0.050472132657761515,0.009017941712129501,0.07515710644999202,0,0.2959663023020408,0.0017349445429449635,0.005501714134599126
150,7.1,0.25236066328880696,0.0047131743785480875,0.0801200374445005,0,0.14081953450267226,0.0062714043347286245,0.005501714134599126
151,4.3,-0.01682404421925374,0.002793661267204724,0.08863061194307524,0,0.2503236734343615,0.008734412975143022,0.005501714134599126
157,9.8,0.15141639797328396,0.004185386812745002,0.16844748569650433,0,0.4613146068457788,0,0
158,6.7,0,0,0.11700626218846166,0,0.37773253429702236,0,0
159,8.4,0.168240442192538,0,0.16814039501461592,0,0.4613146068457788,0,0
161,5.7,0.06729617687701511,0,0.09723307802676749,0,0.5508554952602317,0,0
162,8.4,0.20188853063104548,0,0.10698615241983701,0,0.27572345003863497,0,0
163,8.2,0.06729617687701525,0,0.10320524566124169,0,0.1254917039458077,0,0
164,10.9,0.4878972823583602,0,0.0950763746700781,0,0.21949993711366525,0,0
165,4.9,-0.01682404421925389,0,0.10693117454839918,0,0.08358207254875645,0,0
166,5,0.033648088438507626,0.0032813935266745387,0.0247149094057909,0,0.2691268908642598,0,0
169,8.1,0.3533049286043297,0.013623516542292137,0.015819489807151404,0,0.5593833485184012,0.0022902210444669595,0
173,6.2,0.084120221096269,0.014880153603728054,0.02085938982167283,0,0.3903680199497605,0.0022902210444669595,0
177,5,0.06729617687701525,0.02015645846543211,0.16812468705134798,0,0.18137435406786295,0.0022902210444669595,0
178,4.4,0.084120221096269,0.01786623742096515,0.16430765197723637,0,0.2671563268722956,0.0022902210444669595,0
180,8.2,0.43742514970059904,0.005565331385834318,0.2672749219949686,0,0.22396099868176275,0,0.003953694354542755
181,4.5,0.18506448641179174,0.005565331385834318,0.1518292459571777,0,0.5346967134464926,0,0.003953694354542755
182,32.1,0.35330492860433005,0.005565331385834318,0.10976489112193719,0,0.22396099868176275,0,0.003953694354542755
184,3.8,0.033648088438507626,0.00919701249338412,0.1738470980698618,0,0.5020115834785444,0,0.010505485833604269
186,4.4,0.06729617687701511,0.00828909221649667,0.17264386808353688,0,0.22396099868176275,0,0.009543373083442394
188,8.5,0.45424919391985247,0.01357010946718111,0.17037406739131827,0,0.22396099868176275,0,0.009543373083442394
189,21.3,0.084120221096269,0.01357010946718111,0.148292598027399,0,0.22396099868176275,0,0.009543373083442394
190,6.4,0.18506448641179174,0.009950994730245669,0.17315044989892825,0,0.4529831031284587,0,0.009543373083442394
192,9.8,0.588841547673883,0.008912698358234243,0.15138471059669475,0,0,0,0.005533915459298421
193,7.4,0.25236066328880696,0.005281017250684442,0.11523126233918342,0,0,0,0.0031580860150211398
194,7.4,0.01682404421925374,0,0.1321047564816142,0,0.20571148695705965,0,0
198,6.8,0.47107323813910634,0.0010752100856911068,0.1067395373965302,0,0.5962601484844016,0.00284706834231575,0
200,12.7,0.30283279594656853,0.0010752100856911068,0.12710726796791624,0,0.42276569418990523,0.00284706834231575,0
201,9.1,0.050472132657761515,0.008044833387680063,0.19152169833895796,0,0.49117937200896683,0.0015904312808798329,0
202,7.4,0.084120221096269,0.0010752100856911068,0.17435839227423353,0,0.6370757202398402,0.00284706834231575,0
203,9,0.168240442192538,0.0010752100856911068,0.2308709317233335,0,0.26127448002661213,0.003966260725157114,0
204,12.3,0.18506448641179174,0,0.21166009264663194,0,0.19011662102463994,0.0036324665057131983,0
205,9.9,0.5383694150161215,0,0.1826459136944034,0,0.24994511151960397,0.002375829444277281,0
206,8.1,0.25236066328880696,0.006034999487545992,0.220440058715252,0,0.24994511151960397,0.003966260725157114,0
209,8.6,0.18506448641179174,0,0.09662832144095147,0,0.39783872727999703,0,0
212,12.9,0.18506448641179174,0,0.0965874807364548,0,0.42536379131442403,0,0
214,6.1,0.06729617687701525,0.009302255847279377,0.2728316140010056,0,0.2692344904126453,0,0
216,4.5,-0.033648088438507626,0.008446957247339557,0.2849542346530452,0,0.34665904136036574,0,0
217,9.2,0.18506448641179205,0.008446957247339557,0.27989705587892905,0,0.34665904136036574,0,0
218,3.9,0,0.006637399878871835,0.1271803099971122,0,0.1359178645649088,0,0
219,6.3,0.18506448641179188,0.0024512276679634357,0.1293566483078865,0,0.1359178645649088,0,0
220,4.5,0.01682404421925374,0.0039034288720853176,0.13088346233753118,0,0.1359178645649088,0,0
221,14.9,0.3364808843850757,0.0024512276679634357,0.11358899477951935,0,0.013069810837096936,0,0
222,11.6,0.4374251497005987,0.0024512276679634357,0.11864774434996232,0,0.013069810837096936,0,0
223,10.6,0.3533049286043297,0.0024512276679634357,0.1294289049389191,0,0.013069810837096936,0,0
224,9.6,0.21871257485029952,0.005668218545239385,0.13101540922898194,0,0.013069810837096936,0,0
226,5.4,0.03364808843850748,0.0034628205024193493,0.09114624226043727,0,0.023276845368610175,0,0
227,8.3,0.336480884385076,0.0066798113796952985,0.1341020240111339,0,0.023276845368610175,0,0.0013854423602330987
228,5.1,0.10094426531552289,0.0066798113796952985,0.09622462678496517,0,0.023276845368610175,0,0.0013854423602330987
229,9.5,0.336480884385076,0.0066798113796952985,0.11595068705685549,0,0.023276845368610175,0,0.0013854423602330987
233,8.3,0.336480884385076,0.005423174318259381,0.11486448139687681,0,0.1816139005076991,0.004071504079052372,0.0013854423602330987
234,4.6,0.050472132657761515,0.0032813935266745387,0.10820194877677625,0,0.2691268908642598,0.004071504079052372,0.0013854423602330987
237,5.4,0.3701289728235835,0.014880153603728054,0.027416679087878124,0,0.5023280989383936,0.0022902210444669595,0
240,4.4,0,0.016732907871182635,0.08204112135217065,0,0.2775856290840504,0.0022902210444669595,0.0015205308443374602
241,6.7,0.2691847075080609,0.022280175099258812,0.02579640267678919,0,0.2775856290840504,0.0022902210444669595,0.002715121450864979
242,4.8,0.168240442192538,0.013050175883012001,0.022498515788683303,0,0.1659577735185344,0.0022902210444669595,0.002715121450864979
243,6.7,0.21871257485029935,0.013050175883012001,0.03234505256319711,0,0.3105032369083642,0.004753229684881357,0.002715121450864979
247,6.1,0.18506448641179188,0.008516072285718532,0.17318422201995431,0,0.12889640498413563,0,0.0021567033566893927
248,5.1,0.18506448641179188,0.011346647266602936,0.05603187577310076,0,0.551492453170747,0.0033183072403542187,0.0033512939632169116
249,9.3,0.40377706126209095,0.010479567694212153,0.17075655629689282,0,0.40694698978091726,8.552985999398211e-4,0.0021567033566893927
250,8.5,0.23553661906955325,0.009222930632776235,0.050590637297083234,0,0.551492453170747,0.0033183072403542187,0.0033512939632169116
251,5.9,0.1514163979732841,0.009222930632776235,0.25770877236478773,0,0.40694698978091726,8.552985999398211e-4,0.0021567033566893927
252,6,0.11776830953477663,0.007337189642458962,0.14326604978165533,0,0.40694698978091726,8.552985999398211e-4,0.005148284961070273
253,6.9,0.2860087517273145,0.005161636729848031,0.1422246118169903,0,0.31073571476472983,8.552985999398211e-4,0.005148284961070273
256,4.6,0.084120221096269,0.002871415685381071,0.15772915696061934,0,0.31073571476472983,8.552985999398211e-4,0.008365275838346222
257,6,0.168240442192538,0.007528826794327939,0.16947871348504517,0,0.5346967134464926,0,0.00931089522707675
259,5.8,0.15141639797328427,0.007528826794327939,0.16693009644482046,0,0.5346967134464926,0,0.00931089522707675
260,8.6,0.23553661906955325,0.009887377479010476,0.13066355085177989,0,0.31073571476472983,0,0.011462886194785759
261,4.6,0.084120221096269,0.007528826794327939,0.17112726423001642,0,0.5346967134464926,0,0.00931089522707675
263,7.8,0.4037770612620911,0.008979457202123026,0.17162756286010059,0,0.31073571476472983,0,0.011462886194785759
265,5.6,0.1345923537540305,0.008979457202123026,0.10303559965794784,0,0.31073571476472983,0,0.011695364051151402
266,4.8,0.11776830953477663,0.0070159617936294055,0.18317762825102346,0,0.5346967134464926,0,0.011695364051151402
267,3.8,0.016824044219253813,0.01357010946718111,0.17343240783958794,0,0.5020115834785444,0,0.009543373083442394
271,7.4,0.3869530170428372,0.0070159617936294055,0.11776181522165,0,0,0,0.007808428540497431
274,8,0.20188853063104548,0.005281017250684442,0.08089993782075416,0,0,0,0.006551791479061514
275,7.2,0.05047213265776137,0.005281017250684442,0.1039105332119726,0,0,0,0.006551791479061514
276,5.3,0.06729617687701525,0.005281017250684442,0.10052311093323942,0,0,0,0.005533915459298421
277,10.7,-0.03364808843850748,0.005281017250684442,0.10435114158163858,0,0.19684748328495602,0,0.005533915459298421
279,7.5,0.25236066328880696,0.0012566370614359172,0.13446330716629673,0,0.4267523752673107,0,0
282,8.9,0.336480884385076,0.0035468581059028767,0.1426683617793099,0,0.4267523752673107,0,0
283,7.1,0.084120221096269,0.0010752100856911068,0.12756829668983055,0,0.379205941251556,0,0
285,11.3,0.15141639797328396,0.003626968718569416,0.11273369617957954,0,0.4503638002535282,0.0015904312808798329,0
288,6.4,0.25236066328880696,0.01159169149358294,0.11008847516525692,0,0.3277725717251473,0.0015904312808798329,0
289,4.1,0.050472132657761515,0.01159169149358294,0.10121269052070236,0,0.3277725717251473,0.0015904312808798329,0
290,10.2,0,0.008044833387680063,0.11433433763658353,0,0.3010627509843269,0.0015904312808798329,0
294,9.2,0.420601105481345,0.008044833387680063,0.23429134072492938,0,0.4347689343211085,0.0015904312808798329,0
296,19.7,0.084120221096269,0.006969623301988956,0.15458677890886616,0,0.24320953687030744,0.0015904312808798329,0
297,5,0.10094426531552274,0,0.21595700599857937,0,0.19011662102463994,0.003966260725157114,0
299,3.7,0.084120221096269,0,0.2058497170338176,0,0.24320953687030744,0.003966260725157114,0
300,24.4,0.7066098572086601,0.004417864669110647,0.140722145130411,0,0.24320953687030744,0.0015904312808798329,0.0015205308443374602
301,25.3,0.10094426531552243,0.004778362426110075,0.16083776289134644,0,0.24320953687030744,0.003966260725157114,0
302,11.5,-0.03364808843850748,0.006034999487545992,0.1975040761495563,0,0.24994511151960397,0.002375829444277281,0
303,6.5,0.033648088438507626,0.008862432875776805,0.14833972191720285,0,0.31108128995662476,0.002375829444277281,0
304,4.8,0.01682404421925389,0.004185386812745002,0.22258969348847082,0,0.10457262386371666,0,0
306,9.6,0.4710732381391065,0,0.16187841545784806,0,0.15525593814408079,0,0
309,7.8,0.18506448641179188,0,0.10204442717574026,0,0.18481518342170714,0,0
310,8.9,0.06729617687701525,0,0.09627803386007619,0,0.1429055520246559,0,0
313,12.7,0.773906034085675,0.0035256523554911454,0.3567089962591995,0,0.07701692930091718,0.008840441727201678,0
314,7.8,0,0.0035256523554911454,0.361415102054277,0,0.07701692930091718,0.009748362004089128,0
315,61.4,0.35330492860433005,0.0035256523554911454,0.07625823467507524,0,0.06353871141885356,0.009748362004089128,0
319,9,0.84120221096269,0.010240806652539328,0.36600653971749847,0,0.0339794661412272,0.009748362004089128,0
321,6.6,0.336480884385076,0.010240806652539328,0.4017036716420759,0,0.0339794661412272,0.008840441727201678,0
324,3.9,0.33648088438507606,0.012283627275536092,0.10706626303250354,0,0.035299720453898314,0.009748362004089128,0
327,4.6,0.01682404421925389,0.006715154297048183,0.1011098033612973,0,0.11440423807312591,0,0
328,4.7,0.06729617687701511,0.006715154297048183,0.11758117364406859,0,0.09581857593448868,0,0
329,19.7,0.942146476278213,0.006715154297048183,0.09480462690554259,0,0.016714058315261095,0,0
330,10.7,0.37012897282358376,0.006715154297048183,0.10794826516999888,0,0.015393804002589986,0,0
331,20.1,0.672961768770152,9.621127501618741e-4,0.08509946180044031,0,0.2933446432326201,0,0
332,7,0.3869530170428375,0,0.04248611364898496,0,0,0,0
333,5.1,0.050472132657761515,0,0.12734367281509887,0,0.2290221044466959,0,0
334,6.8,0.42060110548134516,0,0.04482660017590936,0,0.2290221044466959,0,0
335,7.7,0.7066098572086597,0.0029224665660019045,0.12472986772731216,0,0.4529831031284587,0,0
336,5.8,0.13459235375403036,0.0029224665660019045,0.1267444140164266,0,0.4529831031284587,0,0
338,8.1,0.084120221096269,0.009950994730245669,0.06027302585544698,0,0.4529831031284587,0,0
340,14.6,0.42060110548134527,0.0016619025137490002,0.032692198551418784,0,0.2290221044466959,0,0
342,11.9,0.10094426531552274,0.0016619025137490002,0.07034968429183623,0,0.4187185374539182,0,0
344,13.8,0.084120221096269,0,0.11025183798324359,0,0.588858556192544,0,0
348,16.7,0.2860087517273145,0,0.10301046691671913,0,0.656686326981711,0.0012566370614359172,0
349,15.4,0.01682404421925374,0,0.10122839848397032,0,0.42371445517128936,0.0012566370614359172,0
350,14.2,-0.06729617687701496,0,0.08730171825060677,0,0.3050533590525493,0.0012566370614359172,0
351,4.6,-0.01682404421925374,0,0.16022279612940626,0,0.2575242037963893,0.0012566370614359172,0
352,9.3,0.336480884385076,0,0.08293883145293394,0,0.11254205902771056,0,0.0033999886493475536
354,12.6,0.4878972823583602,0.004185386812745002,0.1696554280718096,0,0.3169442872463867,0,0
355,9.8,0.15141639797328396,0.004185386812745002,0.18556288247326153,0,0.6521200220597183,0,0
356,5,0.06729617687701525,0.004185386812745002,0.15661467696675838,0,0.5901041976796924,0,0
358,13.7,0.28600875172731477,0.004185386812745002,0.16301881359110115,0,0.20133446299244567,0,0
360,10.5,0.26918470750806073,0.004185386812745002,0.14800121530877855,0,0.14177772026201718,0,0
362,7.5,0.15141639797328427,0,0.13451200185242737,0,0.15525593814408079,0,0
363,9.9,0.168240442192538,0,0.14591598318495833,0,0.13980558547372618,0,0
364,7,0.11776830953477663,0,0.1327747011149922,0,0.1389699218278713,0,0
366,8.2,0.168240442192538,0,0.1473336268698907,0,0.16852916710549765,0,0
369,4.8,0.10094426531552289,0,0.1251202106145207,0,0.16852916710549765,0,0
370,9.7,0.18506448641179205,0,0.10291229214629444,0,0.1254917039458077,0,0
371,6.1,0.168240442192538,0,0.39916919176879234,0,0.12661953570844642,9.079202768874501e-4,0
372,5.1,0.06729617687701525,0.0035256523554911454,0.3771419148781475,0,0.12661953570844642,0.008840441727201678,0
373,5.8,0.033648088438507626,0,0.37426185981296906,0,0.1131413178263828,0.004539601384437251,0
374,13,0.588841547673883,0,0.3636307102732212,0,0.1131413178263828,0.008840441727201678,0
375,5.5,0.13459235375403036,0.0035256523554911454,0.3717258091433587,0,0.02955924527762636,0.008840441727201678,0
378,10.6,0.37012897282358376,0.010240806652539328,0.3589795823495815,0,0.0339794661412272,0.008840441727201678,0
379,5.5,0.20188853063104562,0.006715154297048183,0.3521199147904682,0,0.0339794661412272,0.008840441727201678,0
380,11.2,0.9589705204974664,0.006715154297048183,0.39049446905406754,0,0.0339794661412272,0.008840441727201678,0
382,13.1,0.21871257485029952,0.006715154297048183,0.08929348799298269,0,0.11440423807312591,0,0
385,5.8,0.084120221096269,0.013804943518036947,0.021236380940103605,0,0.38327980152509855,0.0022902210444669595,0
386,4.1,0.06729617687701525,0.013804943518036947,0.020267985004634552,0,0.31353330302275156,0,0
388,4.6,0.11776830953477663,0.013804943518036947,0.1533442790143714,0,0.31353330302275156,0,0
389,41.5,0.521545370796868,0.007973362154810894,0.02533694475120168,0,0,0,0
391,5.4,0.10094426531552274,0.004657411108946868,0.13163665917622933,0,0.4529831031284587,0,0
392,6,0.6393136803316445,0.004657411108946868,0.13109944683246547,0,0.4529831031284587,0,0
393,5.3,0.336480884385076,0.004657411108946868,0.1332412276240503,0,0.4529831031284587,0,0
394,5.4,0,0.004657411108946868,0.17200691017302155,0,0.4529831031284587,0,0
397,8.1,0.10094426531552274,0.009950994730245669,0.09590575513062581,0,0.4529831031284587,0,0
399,5.4,0.05047213265776137,0.008216050187300705,0.1186210408124068,0,0.6191733545033588,0,0
400,13.3,0.45424919391985247,0.005293583621298801,0.09714197183981339,0,0.6200129451400306,0,0
401,4.8,0.420601105481345,0.005293583621298801,0.10414379646650164,0,0.540291889962536,0,0
402,8.5,0.25236066328880696,0.005293583621298801,0.11938444782722912,0,0.540291889962536,0,0
404,12.6,0.26918470750806073,0,0.1093564840769705,0,0.540291889962536,0,0
405,11.6,0.3533049286043297,0,0.13206234498079072,0,0.43051207627549426,0,0
407,12.7,0.11776830953477678,0,0.11803277758802212,0,0.5911558458204815,0.0012566370614359172,0
409,10.1,-0.01682404421925374,0,0.15436765282127826,0,0.5911558458204815,0.0012566370614359172,0
411,6.1,0.084120221096269,0,0.15287382551449633,0,0.6475662835083399,0.0012566370614359172,0
412,6.5,0.06729617687701525,0.0010752100856911068,0.15416502009512173,0,0.42276569418990523,0.0012566370614359172,0
415,12.4,0.10094426531552274,0,0.12301848512926912,0,0.32868206279836154,0.0012566370614359172,0
416,5.4,0.3533049286043297,0,0.17616952043902803,0,0.2170542072328456,0.0012566370614359172,0
418,13.5,0.18506448641179174,0,0.14765092772790328,0,0.2170542072328456,0.0012566370614359172,0
419,4.9,0.3196568401658221,0,0.16853309409631465,0,0.2575242037963893,0.0012566370614359172,0
420,11.3,0.18506448641179174,0,0.13098949108958982,0,0,0.0036324665057131983,0
421,22.6,0.10094426531552243,0,0.06988394318094156,0,0.11049923840471379,0.002375829444277281,0
422,11.9,0.23553661906955325,0,0.3231560013206971,0,0.4620002594424248,0.0018857409903172736,0
423,12.3,0.18506448641179174,0,0.3177893756702023,0,0.2691693023650833,0.0018857409903172736,0
424,8.2,0.21871257485029952,0,0.3252797179545238,0,0.4641239760762515,0.0018857409903172736,0
425,19.7,0.3701289728235835,0,0.18325067028021944,0,0.2683650546457643,0,0
427,5.2,0.01682404421925374,0,0.19306186413738036,0,0.4633197283569325,0,0
428,11.9,0.5047213265776139,0,0.1667918663680625,0,0.2687294793935807,0,0
429,8.5,0.050472132657761515,0,0.16061392441477818,0,0.28008398064181766,0,0
430,15.8,0.6056655918931364,0,0.06779399866814094,0,0.2673189042921189,0,0
432,11.7,-0.03364808843850748,0.0035256523554911454,0.049328502448503536,0,0.014526724430199202,9.079202768874501e-4,0
435,6.7,0.06729617687701511,0.004418650067274044,0.05701048188469397,0,0.044989962993896036,9.079202768874501e-4,0
437,5,0,0.004418650067274044,0.05976722943821902,0,0.031128470808094468,0,0
438,11.2,0.15141639797328427,0.002042820622996763,0.08684697271399965,0,0.031128470808094468,0,0
441,12,0.40377706126209123,0.002042820622996763,0.16342250824708746,0,0.26270233388766867,0,0
442,7.2,0.25236066328880685,9.621127501618741e-4,0.16780110300802822,0,0.2543700447721851,0,0
443,7.1,0.06729617687701525,0,0.133580519630638,0,0.25304979045951403,0,0
444,18,0.6056655918931371,0,0.11390236864671494,0,0.25304979045951403,0,0
445,4.6,0.168240442192538,9.621127501618741e-4,0.16532474259883606,0,0.235205544187124,0,0
452,15.6,0.6897858129894057,0.003216990877275949,0.1202208968712474,0,0.3635906549668879,0.0013854423602330987,0
453,16,0.084120221096269,0.008439103265705582,0.21282797971560394,0,0.3058418988086003,0.0013854423602330987,0
455,7.7,0.05047213265776137,0.006848671984825749,0.06615879969194745,0,0.6458226995855976,0.0013854423602330987,0
459,7.7,0.6897858129894059,0.005222112388429633,0.025902431428847846,0,0.5207865265745604,0.0013854423602330987,0
461,8.8,0.6056655918931367,0.005222112388429633,0.046874918586049905,0,0.5221067808872315,0,0
464,7.6,0.30283279594656853,0.0036316811075498005,0.06268891060605752,0,0.5207865265745604,0,0
466,8.7,0.588841547673883,0,0.20895282517740094,0,0.7384714085326142,0.0036316811075498005,0
467,8.3,0.5047213265776139,0,0.3199727825644472,0,0.21177711697297813,0.0036316811075498005,0
468,40,0.420601105481345,0,0.10522764593199012,0,0.2199483994649652,0.0036316811075498005,0
471,4.9,0.1514163979732841,0,0.23245193822625257,0,0.5311851982579426,0.0036316811075498005,0
472,6.1,0.168240442192538,0,0.22726045636619543,0,0.5311851982579426,0.0036316811075498005,0
473,6.3,0.18506448641179188,0,0.24619954767836152,0,0.5311851982579426,0.0036316811075498005,0
474,5.4,0,0,0.2253040295411724,0,0.5311851982579426,0.0036316811075498005,0
475,13.4,0.5551934592353752,0,0.11125871842871912,0,0.5311851982579426,0.0036316811075498005,0
476,10.6,0.31965684016582224,0,0.3091382149003794,0,0.5311851982579426,0.0036316811075498005,0
477,10.5,0.45424919391985247,0,0.34179349973811857,0,0.2564042260153846,0.0018857409903172736,0
478,16.5,0.420601105481345,0,0.227467016083169,0,0.2555999782960656,0,0
479,5.6,0.11776830953477663,0,0.19703754964049824,0,0.2555999782960656,0,0
481,10,0.11776830953477647,0,0.1229038169974131,0,0.2818432725278279,0,0
482,15.2,0.336480884385076,0,0.10991725836563629,0,0.29863744145575555,0,0
484,6.7,0.33648088438507584,0.0035256523554911454,0.05655416555176006,0,0.044085969707825565,9.079202768874501e-4,0
490,7.1,0.10094426531552289,0.006382145475767665,0.11790789928004192,0,0.0506935244564883,0,0
492,4.3,0.084120221096269,0.006382145475767665,0.12041489021760657,0,0.0506935244564883,0,0
